Record Length,2500,Points,-53.99999768E-3,0.0,
Sample Interval,39.99999899E-6,s,-53.95999923E-3,0.0,
Trigger Point,1.3500000E3,Samples,-53.91999707E-3,0.0,
,,,-53.87999862E-3,0.0,
,,,-53.83999646E-3,0.0,
,,,-53.79999802E-3,0.0,
Source,CH1,,-53.75999585E-3,0.0,
Vertical Units,Volts,,-53.71999741E-3,0.0,
Vertical Scale,2.0000000,,-53.67999896E-3,-79.999998212E-3,
Vertical Offset,0,,-53.63999680E-3,-79.999998212E-3,
Horizontal Units,s,,-53.59999835E-3,-79.999998212E-3,
Horizontal Scale,9.999999747E-3,,-53.55999619E-3,0.0,
Pt Fmt,Y,,-53.51999775E-3,-79.999998212E-3,
Yzero,0.0,,-53.47999930E-3,-79.999998212E-3,
Probe Atten,1.000000,,-53.43999714E-3,-79.999998212E-3,
,,,-53.39999869E-3,-79.999998212E-3,
Note,TBS 1052B-EDU - 12:35:31 p.m.   05/02/2016,,-53.35999653E-3,-79.999998212E-3,
,,,-53.31999809E-3,-79.999998212E-3,
,,,-53.27999592E-3,-79.999998212E-3,
,,,-53.23999748E-3,-79.999998212E-3,
,,,-53.19999903E-3,-79.999998212E-3,
,,,-53.15999687E-3,-79.999998212E-3,
,,,-53.11999843E-3,-159.99999642E-3,
,,,-53.07999626E-3,-79.999998212E-3,
,,,-53.03999782E-3,-159.99999642E-3,
,,,-52.99999937E-3,-159.99999642E-3,
,,,-52.95999721E-3,-79.999998212E-3,
,,,-52.91999876E-3,-79.999998212E-3,
,,,-52.87999660E-3,-79.999998212E-3,
,,,-52.83999816E-3,-159.99999642E-3,
,,,-52.79999599E-3,-159.99999642E-3,
,,,-52.75999755E-3,-79.999998212E-3,
,,,-52.71999910E-3,-79.999998212E-3,
,,,-52.67999694E-3,-159.99999642E-3,
,,,-52.63999850E-3,-159.99999642E-3,
,,,-52.59999633E-3,-79.999998212E-3,
,,,-52.55999789E-3,-159.99999642E-3,
,,,-52.51999944E-3,-79.999998212E-3,
,,,-52.47999728E-3,-159.99999642E-3,
,,,-52.43999884E-3,-159.99999642E-3,
,,,-52.39999667E-3,-159.99999642E-3,
,,,-52.35999823E-3,-159.99999642E-3,
,,,-52.31999606E-3,-159.99999642E-3,
,,,-52.27999762E-3,-159.99999642E-3,
,,,-52.23999918E-3,-159.99999642E-3,
,,,-52.19999701E-3,-79.999998212E-3,
,,,-52.15999857E-3,-159.99999642E-3,
,,,-52.11999640E-3,-159.99999642E-3,
,,,-52.07999796E-3,-159.99999642E-3,
,,,-52.03999951E-3,-159.99999642E-3,
,,,-51.99999735E-3,-159.99999642E-3,
,,,-51.95999891E-3,-159.99999642E-3,
,,,-51.91999674E-3,-159.99999642E-3,
,,,-51.87999830E-3,-159.99999642E-3,
,,,-51.83999613E-3,-79.999998212E-3,
,,,-51.79999769E-3,-159.99999642E-3,
,,,-51.75999925E-3,-159.99999642E-3,
,,,-51.71999708E-3,-159.99999642E-3,
,,,-51.67999864E-3,-159.99999642E-3,
,,,-51.63999647E-3,-159.99999642E-3,
,,,-51.59999803E-3,-159.99999642E-3,
,,,-51.55999959E-3,-159.99999642E-3,
,,,-51.51999742E-3,-159.99999642E-3,
,,,-51.47999898E-3,-79.999998212E-3,
,,,-51.43999681E-3,-159.99999642E-3,
,,,-51.39999837E-3,-159.99999642E-3,
,,,-51.35999620E-3,-159.99999642E-3,
,,,-51.31999776E-3,-159.99999642E-3,
,,,-51.27999932E-3,-159.99999642E-3,
,,,-51.23999715E-3,-159.99999642E-3,
,,,-51.19999871E-3,-159.99999642E-3,
,,,-51.15999654E-3,-159.99999642E-3,
,,,-51.11999810E-3,-159.99999642E-3,
,,,-51.07999593E-3,-79.999998212E-3,
,,,-51.03999749E-3,-239.99999464E-3,
,,,-50.99999905E-3,-159.99999642E-3,
,,,-50.95999688E-3,-159.99999642E-3,
,,,-50.91999844E-3,-159.99999642E-3,
,,,-50.87999627E-3,-159.99999642E-3,
,,,-50.83999783E-3,-159.99999642E-3,
,,,-50.79999939E-3,-159.99999642E-3,
,,,-50.75999722E-3,-239.99999464E-3,
,,,-50.71999878E-3,-159.99999642E-3,
,,,-50.67999661E-3,-159.99999642E-3,
,,,-50.63999817E-3,-159.99999642E-3,
,,,-50.59999600E-3,-159.99999642E-3,
,,,-50.55999756E-3,-159.99999642E-3,
,,,-50.51999912E-3,-159.99999642E-3,
,,,-50.47999695E-3,-159.99999642E-3,
,,,-50.43999851E-3,-239.99999464E-3,
,,,-50.39999634E-3,-159.99999642E-3,
,,,-50.35999790E-3,-159.99999642E-3,
,,,-50.31999946E-3,-159.99999642E-3,
,,,-50.27999729E-3,-159.99999642E-3,
,,,-50.23999885E-3,-79.999998212E-3,
,,,-50.19999668E-3,239.99999464E-3,
,,,-50.15999824E-3,479.999989271E-3,
,,,-50.11999607E-3,719.999969006E-3,
,,,-50.07999763E-3,1.0400000,
,,,-50.03999919E-3,1.2800000,
,,,-49.99999702E-3,1.5200000,
,,,-49.95999858E-3,1.7600000,
,,,-49.91999641E-3,2.0000000,
,,,-49.87999797E-3,2.1599998,
,,,-49.83999953E-3,2.2400000,
,,,-49.79999736E-3,2.4800000,
,,,-49.75999892E-3,2.6399999,
,,,-49.71999675E-3,2.79999995,
,,,-49.67999831E-3,2.96000004,
,,,-49.63999614E-3,3.11999989,
,,,-49.59999770E-3,3.19999981,
,,,-49.55999926E-3,3.35999990,
,,,-49.51999709E-3,3.43999982,
,,,-49.47999865E-3,3.51999998,
,,,-49.43999648E-3,3.67999983,
,,,-49.39999804E-3,3.83999991,
,,,-49.35999960E-3,3.83999991,
,,,-49.31999743E-3,4.00000000,
,,,-49.27999899E-3,4.00000000,
,,,-49.23999682E-3,4.15999985,
,,,-49.19999838E-3,4.23999977,
,,,-49.15999621E-3,4.31999969,
,,,-49.11999777E-3,4.40000010,
,,,-49.07999933E-3,4.40000010,
,,,-49.03999716E-3,4.48000002,
,,,-48.99999872E-3,4.55999994,
,,,-48.95999655E-3,4.63999987,
,,,-48.91999811E-3,4.63999987,
,,,-48.87999594E-3,4.71999979,
