Record Length,2500,Points,-57.999998331E-3,39.99999911E-3,
Sample Interval,39.99999899E-6,s,-57.959999889E-3,0.0,
Trigger Point,1.4500001E3,Samples,-57.919997722E-3,0.0,
,,,-57.879999280E-3,0.0,
,,,-57.839997113E-3,0.0,
,,,-57.799998671E-3,0.0,
Source,CH1,,-57.759996504E-3,0.0,
Vertical Units,Volts,,-57.719998062E-3,0.0,
Vertical Scale,1.000000,,-57.679999620E-3,0.0,
Vertical Offset,0,,-57.639997452E-3,39.99999911E-3,
Horizontal Units,s,,-57.599999011E-3,39.99999911E-3,
Horizontal Scale,9.999999747E-3,,-57.559996843E-3,0.0,
Pt Fmt,Y,,-57.519998401E-3,0.0,
Yzero,-40.00000000E-3,,-57.479999959E-3,0.0,
Probe Atten,1.000000,,-57.439997792E-3,0.0,
,,,-57.399999350E-3,0.0,
Note,TBS 1052B-EDU - 11:51:49 a.m.   05/02/2016,,-57.359997183E-3,0.0,
,,,-57.319998741E-3,0.0,
,,,-57.279996574E-3,0.0,
,,,-57.239998132E-3,39.99999911E-3,
,,,-57.199999690E-3,0.0,
,,,-57.159997523E-3,0.0,
,,,-57.119999081E-3,0.0,
,,,-57.079996914E-3,0.0,
,,,-57.039998472E-3,0.0,
,,,-57.000000030E-3,39.99999911E-3,
,,,-56.959997863E-3,0.0,
,,,-56.919999421E-3,0.0,
,,,-56.879997253E-3,0.0,
,,,-56.839998811E-3,0.0,
,,,-56.799996644E-3,0.0,
,,,-56.759998202E-3,0.0,
,,,-56.719999760E-3,0.0,
,,,-56.679997593E-3,0.0,
,,,-56.639999151E-3,0.0,
,,,-56.599996984E-3,39.99999911E-3,
,,,-56.559998542E-3,0.0,
,,,-56.520000100E-3,0.0,
,,,-56.479997933E-3,0.0,
,,,-56.439999491E-3,0.0,
,,,-56.399997324E-3,-1.8399999,
,,,-56.359998882E-3,-1.6400000,
,,,-56.319996715E-3,-1.4399999,
,,,-56.279998273E-3,-1.2800000,
,,,-56.239999831E-3,-1.1200000,
,,,-56.199997663E-3,-959.999978542E-3,
,,,-56.159999222E-3,-839.999973774E-3,
,,,-56.119997054E-3,-759.999990463E-3,
,,,-56.079998612E-3,-680.000007153E-3,
,,,-56.040000170E-3,-560.000002384E-3,
,,,-55.999998003E-3,-519.999980927E-3,
,,,-55.959999561E-3,-479.999989271E-3,
,,,-55.919997394E-3,-399.99997616E-3,
,,,-55.879998952E-3,-359.99998450E-3,
,,,-55.839996785E-3,-319.99999285E-3,
,,,-55.799998343E-3,-280.00000119E-3,
,,,-55.759999901E-3,-239.99999464E-3,
,,,-55.719997734E-3,-199.99998808E-3,
,,,-55.679999292E-3,-159.99999642E-3,
,,,-55.639997125E-3,-159.99999642E-3,
,,,-55.599998683E-3,-159.99999642E-3,
,,,-55.560000241E-3,-119.9999973E-3,
,,,-55.519998074E-3,-79.999998212E-3,
,,,-55.479999632E-3,-119.9999973E-3,
,,,-55.439997464E-3,-79.999998212E-3,
,,,-55.399999022E-3,-79.999998212E-3,
,,,-55.359996855E-3,-79.999998212E-3,
,,,-55.319998413E-3,-39.99999911E-3,
,,,-55.279999971E-3,-39.99999911E-3,
,,,-55.239997804E-3,-79.999998212E-3,
,,,-55.199999362E-3,-39.99999911E-3,
,,,-55.159997195E-3,-39.99999911E-3,
,,,-55.119998753E-3,-39.99999911E-3,
,,,-55.079996586E-3,0.0,
,,,-55.039998144E-3,0.0,
