Record Length,2500,Points,9.999999776E-3,-252.00000405E-3,,Record Length,2500,Points,9.999999776E-3,1.7600000,
Sample Interval,39.99999899E-6,s,10.0400001E-3,-252.00000405E-3,,Sample Interval,39.99999899E-6,s,10.0400001E-3,1.8399999,
Trigger Point,-250.00000073,Samples,10.0799995E-3,-260.00002027E-3,,Trigger Point,-250.00000073,Samples,10.0799995E-3,2.0000000,
,,,10.1199998E-3,-263.99999857E-3,,,,,10.1199998E-3,2.0799999,
,,,10.1600001E-3,-263.99999857E-3,,,,,10.1600001E-3,2.2400000,
,,,10.1999994E-3,-263.99999857E-3,,,,,10.1999994E-3,2.3199999,
Source,CH1,,10.2399997E-3,-268.00000668E-3,,Source,CH2,,10.2399997E-3,2.3999999,
Vertical Units,Volts,,10.2800000E-3,-268.00000668E-3,,Vertical Units,Volts,,10.2800000E-3,2.5599999,
Vertical Scale,100.0000047E-3,,10.3199994E-3,-272.00001478E-3,,Vertical Scale,2.0000000,,10.3199994E-3,2.6399999,
Vertical Offset,0,,10.3599997E-3,-280.00000119E-3,,Vertical Offset,0,,10.3599997E-3,2.72000003,
Horizontal Units,s,,10.4000000E-3,-276.00002289E-3,,Horizontal Units,s,,10.4000000E-3,2.87999988,
Horizontal Scale,9.999999747E-3,,10.4399994E-3,-276.00002289E-3,,Horizontal Scale,9.999999747E-3,,10.4399994E-3,2.96000004,
Pt Fmt,Y,,10.4799997E-3,-284.00000930E-3,,Pt Fmt,Y,,10.4799997E-3,3.03999996,
Yzero,80.000000000E-3,,10.5200000E-3,-280.00000119E-3,,Yzero,0.0,,10.5200000E-3,3.11999989,
Probe Atten,1.000000,,10.5599994E-3,-284.00000930E-3,,Probe Atten,1.000000,,10.5599994E-3,3.27999997,
,,,10.5999997E-3,-288.00001740E-3,,,,,10.5999997E-3,3.35999990,
Note,TBS 1052B-EDU - 12:44:19 p.m.   19/02/2016,,10.6400000E-3,-292.00002551E-3,,Note,TBS 1052B-EDU - 12:44:19 p.m.   19/02/2016,,10.6400000E-3,3.43999982,
,,,10.6799994E-3,-292.00002551E-3,,,,,10.6799994E-3,3.51999998,
,,,10.7199997E-3,-296.00000381E-3,,,,,10.7199997E-3,3.59999990,
,,,10.7600000E-3,-296.00000381E-3,,,,,10.7600000E-3,3.67999983,
,,,10.7999993E-3,-300.00001192E-3,,,,,10.7999993E-3,3.75999999,
,,,10.8399997E-3,-296.00000381E-3,,,,,10.8399997E-3,3.83999991,
,,,10.8800000E-3,-300.00001192E-3,,,,,10.8800000E-3,3.91999984,
,,,10.9199993E-3,-304.00002003E-3,,,,,10.9199993E-3,4.00000000,
,,,10.9599996E-3,-304.00002003E-3,,,,,10.9599996E-3,4.07999992,
,,,10.9999999E-3,-308.00002813E-3,,,,,10.9999999E-3,4.07999992,
,,,11.0399993E-3,-300.00001192E-3,,,,,11.0399993E-3,4.15999985,
,,,11.0799996E-3,-292.00002551E-3,,,,,11.0799996E-3,4.15999985,
,,,11.1199999E-3,-288.00001740E-3,,,,,11.1199999E-3,4.15999985,
,,,11.1599993E-3,-272.00001478E-3,,,,,11.1599993E-3,4.23999977,
,,,11.1999996E-3,-256.00001216E-3,,,,,11.1999996E-3,4.23999977,
,,,11.2399999E-3,-236.00001633E-3,,,,,11.2399999E-3,4.23999977,
,,,11.2800002E-3,-216.00000560E-3,,,,,11.2800002E-3,4.31999969,
,,,11.3199996E-3,-192.00000167E-3,,,,,11.3199996E-3,4.31999969,
,,,11.3599999E-3,-164.00000453E-3,,,,,11.3599999E-3,4.31999969,
,,,11.4000002E-3,-140.0000006E-3,,,,,11.4000002E-3,4.31999969,
,,,11.4399996E-3,-108.0000028E-3,,,,,11.4399996E-3,4.40000010,
,,,11.4799999E-3,-80.000005662E-3,,,,,11.4799999E-3,4.40000010,
,,,11.5200002E-3,-56.000001729E-3,,,,,11.5200002E-3,4.40000010,
,,,11.5599995E-3,-24.00000021E-3,,,,,11.5599995E-3,4.48000002,
,,,11.5999999E-3,8.000000380E-3,,,,,11.5999999E-3,4.55999994,
,,,11.6400002E-3,32.00000152E-3,,,,,11.6400002E-3,4.55999994,
,,,11.6799995E-3,64.000003040E-3,,,,,11.6799995E-3,4.55999994,
,,,11.7199998E-3,92.000007629E-3,,,,,11.7199998E-3,4.55999994,
,,,11.7600001E-3,120.0000048E-3,,,,,11.7600001E-3,4.63999987,
,,,11.7999995E-3,144.0000087E-3,,,,,11.7999995E-3,4.63999987,
,,,11.8399998E-3,172.00000584E-3,,,,,11.8399998E-3,4.63999987,
,,,11.8800001E-3,196.00000978E-3,,,,,11.8800001E-3,4.71999979,
,,,11.9199995E-3,220.00001371E-3,,,,,11.9199995E-3,4.71999979,
,,,11.9599998E-3,228.00001502E-3,,,,,11.9599998E-3,4.71999979,
